C,Si,Mn,S,P,Ni,Cr,Mo,V,Cu,Co,W,O,Ti,N,Al,B,Nb,Sn,As,Sb,Current,Voltage,AC_DC,Electrode_polarity,Heat_input,Interpass_temp,Weld_type,PWHT_temp,PWHT_time,Yield_strength,UTS,Elongation,Reduction_area,Charpy_temp,Charpy_impact,Weld_ID
0.088,0.37,1.59,0.011,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.0,120.0,77.0,30.0,0.0,0.0,50.0,50.0,40.0,180,23,DC,+,1.0,250,MMA,0,0,,,,,0,160,SvenGret-1990-11Ch0
0.088,0.37,1.59,0.011,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.0,120.0,77.0,30.0,0.0,0.0,50.0,50.0,40.0,180,23,DC,+,1.0,250,MMA,0,0,,,,,20,174,SvenGret-1990-11Ch2
0.098,0.39,2.25,0.008,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,130.0,88.0,30.0,0.0,0.0,60.0,50.0,50.0,180,23,DC,+,1.0,250,MMA,0,0,541,,,,,,SvenGret-1990-12
0.098,0.39,2.25,0.008,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,130.0,88.0,30.0,0.0,0.0,60.0,50.0,50.0,180,23,DC,+,1.0,250,MMA,0,0,,,,,-60,53,SvenGret-1990-12Ch-6
0.098,0.39,2.25,0.008,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,130.0,88.0,30.0,0.0,0.0,60.0,50.0,50.0,180,23,DC,+,1.0,250,MMA,0,0,,,,,-40,95,SvenGret-1990-12Ch-4
0.098,0.39,2.25,0.008,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,130.0,88.0,30.0,0.0,0.0,60.0,50.0,50.0,180,23,DC,+,1.0,250,MMA,0,0,,,,,-20,126,SvenGret-1990-12Ch-2
0.098,0.39,2.25,0.008,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,130.0,88.0,30.0,0.0,0.0,60.0,50.0,50.0,180,23,DC,+,1.0,250,MMA,0,0,,,,,0,148,SvenGret-1990-12Ch0
0.098,0.39,2.25,0.008,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,130.0,88.0,30.0,0.0,0.0,60.0,50.0,50.0,180,23,DC,+,1.0,250,MMA,0,0,,,,,20,188,SvenGret-1990-12Ch2
0.12,0.43,0.86,0.011,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,150.0,54.0,50.0,0.0,0.0,50.0,30.0,30.0,180,23,DC,+,1.0,250,MMA,0,0,445,,,,,,SvenGret-1990-13
0.12,0.43,0.86,0.011,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,150.0,54.0,50.0,0.0,0.0,50.0,30.0,30.0,180,23,DC,+,1.0,250,MMA,0,0,,,,,-60,86,SvenGret-1990-13Ch-6
0.12,0.43,0.86,0.011,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,150.0,54.0,50.0,0.0,0.0,50.0,30.0,30.0,180,23,DC,+,1.0,250,MMA,0,0,,,,,-40,114,SvenGret-1990-13Ch-4
0.12,0.43,0.86,0.011,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,150.0,54.0,50.0,0.0,0.0,50.0,30.0,30.0,180,23,DC,+,1.0,250,MMA,0,0,,,,,-20,140,SvenGret-1990-13Ch-2
0.12,0.43,0.86,0.011,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,150.0,54.0,50.0,0.0,0.0,50.0,30.0,30.0,180,23,DC,+,1.0,250,MMA,0,0,,,,,0,183,SvenGret-1990-13Ch0
0.12,0.43,0.86,0.011,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,150.0,54.0,50.0,0.0,0.0,50.0,30.0,30.0,180,23,DC,+,1.0,250,MMA,0,0,,,,,20,190,SvenGret-1990-13Ch2
0.12,0.44,1.35,0.01,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,150.0,55.0,30.0,0.0,0.0,60.0,50.0,60.0,180,23,DC,+,1.0,250,MMA,0,0,516,,,,,,SvenGret-1990-14
0.12,0.44,1.35,0.01,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,150.0,55.0,30.0,0.0,0.0,60.0,50.0,60.0,180,23,DC,+,1.0,250,MMA,0,0,,,,,-60,100,SvenGret-1990-14Ch-6
0.12,0.44,1.35,0.01,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,150.0,55.0,30.0,0.0,0.0,60.0,50.0,60.0,180,23,DC,+,1.0,250,MMA,0,0,,,,,-40,138,SvenGret-1990-14Ch-4
0.12,0.44,1.35,0.01,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,150.0,55.0,30.0,0.0,0.0,60.0,50.0,60.0,180,23,DC,+,1.0,250,MMA,0,0,,,,,-20,145,SvenGret-1990-14Ch-2
0.12,0.44,1.35,0.01,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,150.0,55.0,30.0,0.0,0.0,60.0,50.0,60.0,180,23,DC,+,1.0,250,MMA,0,0,,,,,0,162,SvenGret-1990-14Ch0
0.12,0.44,1.35,0.01,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,150.0,55.0,30.0,0.0,0.0,60.0,50.0,60.0,180,23,DC,+,1.0,250,MMA,0,0,,,,,20,176,SvenGret-1990-14Ch2
0.13,0.37,1.83,0.01,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,130.0,63.0,30.0,0.0,0.0,60.0,50.0,50.0,180,23,DC,+,1.0,250,MMA,0,0,526,,,,,,SvenGret-1990-15
0.13,0.37,1.83,0.01,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,130.0,63.0,30.0,0.0,0.0,60.0,50.0,50.0,180,23,DC,+,1.0,250,MMA,0,0,,,,,-60,89,SvenGret-1990-15Ch-6
0.13,0.37,1.83,0.01,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,130.0,63.0,30.0,0.0,0.0,60.0,50.0,50.0,180,23,DC,+,1.0,250,MMA,0,0,,,,,-40,114,SvenGret-1990-15Ch-4
0.13,0.37,1.83,0.01,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,130.0,63.0,30.0,0.0,0.0,60.0,50.0,50.0,180,23,DC,+,1.0,250,MMA,0,0,,,,,-20,136,SvenGret-1990-15Ch-2
0.13,0.37,1.83,0.01,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,130.0,63.0,30.0,0.0,0.0,60.0,50.0,50.0,180,23,DC,+,1.0,250,MMA,0,0,,,,,0,167,SvenGret-1990-15Ch0
0.13,0.37,1.83,0.01,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,130.0,63.0,30.0,0.0,0.0,60.0,50.0,50.0,180,23,DC,+,1.0,250,MMA,0,0,,,,,20,174,SvenGret-1990-15Ch2
0.11,0.36,2.18,0.008,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,120.0,74.0,30.0,0.0,0.0,60.0,70.0,80.0,180,23,DC,+,1.0,250,MMA,0,0,617,,,,,,SvenGret-1990-16
0.11,0.36,2.18,0.008,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,120.0,74.0,30.0,0.0,0.0,60.0,70.0,80.0,180,23,DC,+,1.0,250,MMA,0,0,,,,,-60,52,SvenGret-1990-16Ch-6
0.11,0.36,2.18,0.008,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,120.0,74.0,30.0,0.0,0.0,60.0,70.0,80.0,180,23,DC,+,1.0,250,MMA,0,0,,,,,-40,64,SvenGret-1990-16Ch-4
0.11,0.36,2.18,0.008,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,120.0,74.0,30.0,0.0,0.0,60.0,70.0,80.0,180,23,DC,+,1.0,250,MMA,0,0,,,,,-20,107,SvenGret-1990-16Ch-2
0.11,0.36,2.18,0.008,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,120.0,74.0,30.0,0.0,0.0,60.0,70.0,80.0,180,23,DC,+,1.0,250,MMA,0,0,,,,,0,129,SvenGret-1990-16Ch0
0.11,0.36,2.18,0.008,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,120.0,74.0,30.0,0.0,0.0,60.0,70.0,80.0,180,23,DC,+,1.0,250,MMA,0,0,,,,,20,162,SvenGret-1990-16Ch2
0.057,0.62,1.22,0.01,0.012,0.05,0.09,0.0,0.011,0.0,0.0,0.0,1100.0,180.0,43.0,70.0,1.0,30.0,0.0,0.0,0.0,280,30,DC,+,2.8,200,FCA,200,14,,538,,,,,PakSven-1990-1
0.053,0.68,1.3,0.01,0.01,0.04,0.06,0.0,0.009,0.0,0.0,0.0,1300.0,170.0,39.0,70.0,1.0,30.0,0.0,0.0,0.0,280,30,DC,+,2.8,200,FCA,200,14,,552,,,,,PakSven-1990-2
0.058,0.59,1.12,0.013,0.015,0.03,0.12,0.0,0.015,0.0,0.0,0.0,640.0,80.0,73.0,110.0,1.0,20.0,0.0,0.0,0.0,280,30,DC,+,2.8,200,FCA,200,14,,552,,,,,PakSven-1990-3
0.053,0.7,1.28,0.013,0.015,0.03,0.1,0.0,0.015,0.0,0.0,0.0,622.0,80.0,71.0,120.0,2.0,20.0,0.0,0.0,0.0,280,30,DC,+,2.8,200,FCA,200,14,,557,,,,,PakSven-1990-4
0.055,0.42,0.9,0.016,0.012,0.55,0.06,0.0,0.012,0.0,0.0,0.0,780.0,220.0,46.0,20.0,1.0,70.0,0.0,0.0,0.0,285,32,DC,+,2.9,200,FCA,200,14,,552,,,,,PakSven-1990-5
0.069,0.56,1.12,0.016,0.011,0.58,0.06,0.0,0.013,0.0,0.0,0.0,837.0,280.0,41.0,30.0,3.0,90.0,0.0,0.0,0.0,280,30,DC,+,2.8,200,FCA,200,14,,572,,,,,PakSven-1990-6
0.065,0.59,1.17,0.015,0.011,0.62,0.05,0.0,0.013,0.0,0.0,0.0,781.0,260.0,34.0,30.0,3.0,100.0,0.0,0.0,0.0,280,30,DC,+,2.8,200,FCA,200,14,,582,,,,,PakSven-1990-7
0.066,0.23,0.79,0.015,0.015,0.03,0.11,0.0,0.013,0.0,0.0,0.0,796.0,310.0,70.0,210.0,16.0,70.0,0.0,0.0,0.0,285,32,DC,+,2.9,200,FCA,200,14,,498,,,,,PakSven-1990-8
0.067,0.39,1.12,0.014,0.016,0.03,0.1,0.0,0.016,0.0,0.0,0.0,684.0,570.0,74.0,460.0,28.0,100.0,0.0,0.0,0.0,280,30,DC,+,2.8,200,FCA,200,14,,538,,,,,PakSven-1990-9
0.062,0.37,1.1,0.015,0.014,0.02,0.08,0.0,0.015,0.0,0.0,0.0,816.0,390.0,69.0,510.0,28.0,10.0,0.0,0.0,0.0,280,30,DC,+,2.8,200,FCA,200,14,,533,,,,,PakSven-1990-10
0.055,0.34,0.81,0.01,0.009,0.02,0.05,0.0,0.011,0.0,0.0,0.0,466.0,20.0,59.0,40.0,1.0,10.0,0.0,0.0,0.0,285,32,DC,+,2.9,200,FCA,200,14,,491,,,,,PakSven-1990-11
0.066,0.56,1.14,0.01,0.011,0.02,0.07,0.0,0.016,0.0,0.0,0.0,495.0,30.0,34.0,40.0,1.0,30.0,0.0,0.0,0.0,280,30,DC,+,2.8,200,FCA,200,14,,533,,,,,PakSven-1990-12
0.067,0.51,1.08,0.013,0.011,0.02,0.08,0.0,0.015,0.0,0.0,0.0,412.0,30.0,46.0,40.0,1.0,20.0,0.0,0.0,0.0,280,30,DC,+,2.8,200,FCA,200,14,,533,,,,,PakSven-1990-13
0.054,0.5,1.68,0.009,0.015,0.01,0.1,0.0,0.008,0.0,0.0,0.0,690.0,70.0,48.0,110.0,1.0,20.0,0.0,0.0,0.0,280,30,DC,+,2.8,200,FCA,200,14,,557,,,,,PakSven-1990-14
0.046,0.53,1.74,0.008,0.015,0.01,0.09,0.0,0.006,0.0,0.0,0.0,736.0,80.0,37.0,130.0,1.0,20.0,0.0,0.0,0.0,280,30,DC,+,2.8,200,FCA,200,14,,552,,,,,PakSven-1990-15
0.07,0.46,1.19,0.01,0.018,0.01,0.1,0.0,0.016,0.0,0.0,0.0,771.0,430.0,46.0,370.0,19.0,70.0,0.0,0.0,0.0,280,30,DC,+,2.8,200,FCA,200,14,,538,,,,,PakSven-1990-16
0.059,0.46,1.25,0.009,0.015,0.01,0.06,0.0,0.013,0.0,0.0,0.0,788.0,410.0,57.0,440.0,19.0,60.0,0.0,0.0,0.0,280,30,DC,+,2.8,200,FCA,200,14,,535,,,,,PakSven-1990-17
0.068,0.35,1.06,0.006,0.009,0.0,0.027,0.0,0.0,0.0,0.0,0.0,416.0,36.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,170,21,DC,+,1.0,200,MMA,0,0,,,,,-62,100,JorgeEtAl-1993-Aaw
0.068,0.35,1.06,0.006,0.009,0.0,0.027,0.0,0.0,0.0,0.0,0.0,416.0,36.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,170,21,DC,+,1.0,200,MMA,580,2,,,,,-78,100,JorgeEtAl-1993-Aht
0.071,0.36,1.09,0.006,0.009,0.0,0.41,0.0,0.0,0.0,0.0,0.0,418.0,41.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,170,21,DC,+,1.0,200,MMA,0,0,,,,,-61,100,JorgeEtAl-1993-Baw
0.071,0.36,1.09,0.006,0.009,0.0,0.41,0.0,0.0,0.0,0.0,0.0,418.0,41.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,170,21,DC,+,1.0,200,MMA,580,2,,,,,-73,100,JorgeEtAl-1993-Bht
0.072,0.35,1.05,0.005,0.007,0.0,0.79,0.0,0.0,0.0,0.0,0.0,421.0,37.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,170,21,DC,+,1.0,200,MMA,0,0,,,,,-63,100,JorgeEtAl-1993-Caw
0.072,0.35,1.05,0.005,0.007,0.0,0.79,0.0,0.0,0.0,0.0,0.0,421.0,37.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,170,21,DC,+,1.0,200,MMA,580,2,,,,,-68,100,JorgeEtAl-1993-Cht
0.075,0.35,1.09,0.006,0.008,0.0,1.22,0.0,0.0,0.0,0.0,0.0,424.0,52.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,170,21,DC,+,1.0,200,MMA,0,0,,,,,-57,100,JorgeEtAl-1993-Daw
0.075,0.35,1.09,0.006,0.008,0.0,1.22,0.0,0.0,0.0,0.0,0.0,424.0,52.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,170,21,DC,+,1.0,200,MMA,580,2,,,,,-60,100,JorgeEtAl-1993-Dht
0.07,0.34,1.06,0.006,0.008,0.0,1.57,0.0,0.0,0.0,0.0,0.0,463.0,41.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,170,21,DC,+,1.0,200,MMA,0,0,,,,,-40,100,JorgeEtAl-1993-Eaw
0.07,0.34,1.06,0.006,0.008,0.0,1.57,0.0,0.0,0.0,0.0,0.0,463.0,41.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,170,21,DC,+,1.0,200,MMA,580,2,,,,,-48,100,JorgeEtAl-1993-Eht
0.073,0.34,1.07,0.006,0.007,0.0,1.97,0.0,0.0,0.0,0.0,0.0,430.0,40.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,170,21,DC,+,1.0,200,MMA,0,0,,,,,-25,100,JorgeEtAl-1993-Faw
0.073,0.34,1.07,0.006,0.007,0.0,1.97,0.0,0.0,0.0,0.0,0.0,430.0,40.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,170,21,DC,+,1.0,200,MMA,580,2,,,,,-40,100,JorgeEtAl-1993-Fht
0.077,0.35,1.05,0.006,0.008,0.0,2.28,0.0,0.0,0.0,0.0,0.0,424.0,37.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,170,21,DC,+,1.0,200,MMA,0,0,,,,,1,100,JorgeEtAl-1993-Gaw
0.077,0.35,1.05,0.006,0.008,0.0,2.28,0.0,0.0,0.0,0.0,0.0,424.0,37.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,170,21,DC,+,1.0,200,MMA,580,2,,,,,-25,100,JorgeEtAl-1993-Ght
0.072,0.38,1.09,0.006,0.009,0.0,2.8,0.0,0.0,0.0,0.0,0.0,467.0,33.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,170,21,DC,+,1.0,200,MMA,0,0,,,,,20,100,JorgeEtAl-1993-Haw
0.072,0.38,1.09,0.006,0.009,0.0,2.8,0.0,0.0,0.0,0.0,0.0,467.0,33.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,170,21,DC,+,1.0,200,MMA,580,2,,,,,1,100,JorgeEtAl-1993-Hht
0.05,0.29,0.72,0.007,0.009,0.77,0.52,0.23,0.0,1.19,0.0,0.0,250.0,70.0,80.0,210.0,21.0,330.0,0.0,0.0,0.0,680,34,DC,+,2.0,200,SA,0,0,649,,,,,,Hunt&-Di-1994-1
0.05,0.27,0.75,0.006,0.01,0.75,0.5,0.23,0.0,1.05,0.0,0.0,190.0,70.0,80.0,180.0,21.0,320.0,0.0,0.0,0.0,680,34,DC,+,3.3,200,SA,0,0,576,,,,,,Hunt&-Di-1994-2
0.05,0.26,0.75,0.006,0.01,0.75,0.5,0.24,0.0,1.04,0.0,0.0,210.0,70.0,80.0,180.0,25.0,320.0,0.0,0.0,0.0,680,34,DC,+,4.6,200,SA,0,0,556,,,,,,Hunt&-Di-1994-3
0.05,0.27,0.77,0.005,0.01,0.73,0.49,0.24,0.0,1.04,0.0,0.0,210.0,70.0,80.0,170.0,25.0,310.0,0.0,0.0,0.0,665,34,DC,+,5.3,200,SA,0,0,538,,,,,,Hunt&-Di-1994-4
0.05,0.26,0.98,0.005,0.012,0.54,0.41,0.27,0.0,0.85,0.0,0.0,240.0,100.0,80.0,140.0,26.0,200.0,0.0,0.0,0.0,670,34,DC,+,2.0,200,SA,0,0,571,,,,,,Hunt&-Di-1994-5
0.05,0.25,0.98,0.005,0.011,0.55,0.42,0.27,0.0,0.81,0.0,0.0,230.0,100.0,80.0,150.0,26.0,210.0,0.0,0.0,0.0,670,34,DC,+,3.3,200,SA,0,0,561,,,,,,Hunt&-Di-1994-6
0.05,0.24,0.97,0.005,0.012,0.53,0.4,0.26,0.0,0.82,0.0,0.0,230.0,90.0,80.0,140.0,21.0,200.0,0.0,0.0,0.0,670,34,DC,+,4.6,200,SA,0,0,552,,,,,,Hunt&-Di-1994-7
0.04,0.24,0.98,0.005,0.012,0.53,0.4,0.27,0.0,0.82,0.0,0.0,210.0,90.0,80.0,130.0,25.0,190.0,0.0,0.0,0.0,670,34,DC,+,5.3,200,SA,0,0,541,,,,,,Hunt&-Di-1994-8
0.05,0.35,0.79,0.007,0.011,1.39,0.56,0.28,0.0,0.96,0.0,0.0,210.0,40.0,80.0,200.0,15.0,330.0,0.0,0.0,0.0,640,34,DC,+,2.0,200,SA,0,0,678,,,,,,Hunt&-Di-1994-9
0.05,0.36,0.82,0.007,0.011,1.44,0.55,0.29,0.0,0.92,0.0,0.0,190.0,50.0,80.0,190.0,14.0,320.0,0.0,0.0,0.0,660,34,DC,+,3.3,200,SA,0,0,636,,,,,,Hunt&-Di-1994-10
0.05,0.36,0.85,0.007,0.012,1.49,0.55,0.31,0.0,0.89,0.0,0.0,210.0,40.0,80.0,170.0,19.0,320.0,0.0,0.0,0.0,660,34,DC,+,4.6,200,SA,0,0,601,,,,,,Hunt&-Di-1994-11
0.05,0.36,0.86,0.007,0.012,1.5,0.54,0.31,0.0,0.87,0.0,0.0,200.0,50.0,80.0,160.0,17.0,310.0,0.0,0.0,0.0,660,34,DC,+,5.3,200,SA,0,0,585,,,,,,Hunt&-Di-1994-12
0.05,0.39,1.1,0.006,0.013,1.87,0.53,0.37,0.0,0.57,0.0,0.0,220.0,60.0,70.0,160.0,12.0,210.0,0.0,0.0,0.0,660,34,DC,+,2.0,200,SA,0,0,592,,,,,,Hunt&-Di-1994-13
0.05,0.38,1.11,0.005,0.014,1.89,0.52,0.37,0.0,0.56,0.0,0.0,220.0,50.0,70.0,150.0,11.0,200.0,0.0,0.0,0.0,660,34,DC,+,3.3,200,SA,0,0,555,,,,,,Hunt&-Di-1994-14
0.05,0.39,1.1,0.006,0.013,1.87,0.52,0.37,0.0,0.57,0.0,0.0,220.0,60.0,80.0,140.0,13.0,210.0,0.0,0.0,0.0,660,34,DC,+,4.6,200,SA,0,0,547,,,,,,Hunt&-Di-1994-15
0.05,0.4,1.12,0.006,0.014,1.9,0.51,0.37,0.0,0.55,0.0,0.0,210.0,60.0,70.0,140.0,11.0,200.0,0.0,0.0,0.0,660,34,DC,+,5.3,200,SA,0,0,543,,,,,,Hunt&-Di-1994-16
0.07,0.53,1.72,0.012,0.016,0.01,0.03,0.01,0.01,0.03,0.0,0.0,176.0,240.0,54.0,210.0,7.0,0.0,0.0,0.0,0.0,700,32,DC,+,4.8,200,SA,0,0,462,638,31,67,-28,35,Kluket-CuMnB-1994-1
0.08,0.59,1.84,0.013,0.016,0.01,0.05,0.01,0.01,0.38,0.0,0.0,155.0,230.0,54.0,240.0,8.0,0.0,0.0,0.0,0.0,700,32,DC,+,4.8,200,SA,0,0,507,694,30,58,9,35,Kluket-CuMnB-1994-2
0.08,0.62,1.86,0.013,0.016,0.01,0.05,0.01,0.01,0.81,0.0,0.0,174.0,230.0,54.0,220.0,10.0,0.0,0.0,0.0,0.0,700,32,DC,+,4.8,200,SA,0,0,523,714,30,53,-5,35,Kluket-CuMnB-1994-3
0.08,0.58,1.83,0.013,0.016,0.45,0.05,0.01,0.01,0.03,0.0,0.0,171.0,230.0,55.0,230.0,6.0,0.0,0.0,0.0,0.0,700,32,DC,+,4.8,200,SA,0,0,522,709,30,54,-11,35,Kluket-CuMnB-1994-4
0.08,0.59,1.84,0.013,0.015,0.45,0.05,0.01,0.01,0.4,0.0,0.0,168.0,250.0,49.0,240.0,9.0,0.0,0.0,0.0,0.0,700,32,DC,+,4.8,200,SA,0,0,500,731,28,49,11,35,Kluket-CuMnB-1994-5
0.08,0.62,1.85,0.013,0.017,0.45,0.05,0.01,0.01,0.81,0.0,0.0,152.0,220.0,52.0,240.0,10.0,0.0,0.0,0.0,0.0,700,32,DC,+,4.8,200,SA,0,0,504,743,27,46,18,35,Kluket-CuMnB-1994-6
0.08,0.62,1.83,0.013,0.014,1.51,0.05,0.01,0.01,0.03,0.0,0.0,185.0,230.0,67.0,200.0,7.0,0.0,0.0,0.0,0.0,700,32,DC,+,4.8,200,SA,0,0,515,737,26,48,0,35,Kluket-CuMnB-1994-7
0.07,0.59,1.85,0.013,0.014,1.5,0.05,0.01,0.01,0.42,0.0,0.0,146.0,250.0,57.0,200.0,9.0,0.0,0.0,0.0,0.0,700,32,DC,+,4.8,200,SA,0,0,515,810,24,41,30,35,Kluket-CuMnB-1994-8
0.08,0.66,1.92,0.013,0.015,1.54,0.05,0.01,0.01,0.89,0.0,0.0,148.0,260.0,51.0,230.0,13.0,0.0,0.0,0.0,0.0,700,32,DC,+,4.8,200,SA,0,0,542,829,26,51,33,35,Kluket-CuMnB-1994-9
0.09,0.63,1.9,0.013,0.015,0.01,0.05,0.01,0.01,0.04,0.0,0.0,165.0,250.0,56.0,190.0,36.0,0.0,0.0,0.0,0.0,700,32,DC,+,4.8,200,SA,0,0,466,761,29,44,37,35,Kluket-CuMnB-1994-10
0.08,0.67,1.94,0.013,0.015,0.51,0.05,0.01,0.01,0.43,0.0,0.0,142.0,280.0,57.0,220.0,40.0,0.0,0.0,0.0,0.0,700,32,DC,+,4.8,200,SA,0,0,489,807,27,42,51,35,Kluket-CuMnB-1994-11
0.08,0.68,1.94,0.013,0.015,1.54,0.05,0.01,0.01,0.85,0.0,0.0,132.0,290.0,55.0,270.0,44.0,0.0,0.0,0.0,0.0,700,32,DC,+,4.8,200,SA,0,0,546,869,21,28,55,35,Kluket-CuMnB-1994-12
0.07,0.34,0.95,0.027,0.021,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,70.0,90.0,35.0,0.0,60.0,0.0,0.0,90.0,,,DC,+,2.7,250,MMA,0,0,456.2,529.8,27.5,73.0,,,Cunh-1982-7018aw1
0.07,0.34,0.95,0.027,0.021,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,70.0,90.0,35.0,0.0,60.0,0.0,0.0,90.0,,,DC,+,2.7,250,MMA,600,2.1,430.7,519.9,29.5,73.5,,,Cunh-1982-7018ht1
0.06,0.28,0.55,0.024,0.041,1.26,0.0,0.0,0.01,0.02,0.0,0.0,0.0,70.0,70.0,35.0,0.0,60.0,0.0,0.0,90.0,,,DC,+,2.2,250,MMA,0,0,475.8,564.1,28.0,70.5,,,Cunh-1982-8018Gaw2
0.06,0.28,0.55,0.024,0.041,1.26,0.0,0.0,0.01,0.02,0.0,0.0,0.0,70.0,70.0,35.0,0.0,60.0,0.0,0.0,90.0,,,DC,+,2.2,250,MMA,600,2.1,430.7,529.8,24.5,69.0,,,Cunh-1982-8018Ght2
0.09,0.42,0.93,0.011,0.058,0.0,0.0,0.02,0.004,0.08,0.0,0.0,0.0,140.0,160.0,40.0,0.0,120.0,1000.0,0.0,140.0,,,DC,+,2.5,250,MMA,0,0,491.5,573.9,28.0,74.0,,,Cunh-1982-7016aw3
0.09,0.42,0.93,0.011,0.058,0.0,0.0,0.02,0.004,0.08,0.0,0.0,0.0,140.0,160.0,40.0,0.0,120.0,1000.0,0.0,140.0,,,DC,+,2.5,250,MMA,600,2.1,420.9,541.5,24.5,74.5,,,Cunh-1982-7016ht3
0.08,0.33,0.65,0.015,0.026,0.5,0.35,0.008,0.004,0.02,0.0,0.0,0.0,200.0,140.0,45.0,0.0,150.0,60.0,0.0,140.0,,,DC,+,2.4,250,MMA,0,0,503.3,591.5,28.0,73.0,,,Cunh-1982-7018Gaw4
0.08,0.33,0.65,0.015,0.026,0.5,0.35,0.008,0.004,0.02,0.0,0.0,0.0,200.0,140.0,45.0,0.0,150.0,60.0,0.0,140.0,,,DC,+,2.4,250,MMA,600,2.1,500.3,600.4,22.7,73.7,,,Cunh-1982-7018Ght4
0.07,0.61,1.07,0.025,0.026,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,64.0,94.0,70.0,0.0,40.0,0.0,0.0,64.0,,,DC,+,2.8,250,MMA,0,0,479.7,583.7,24.0,71.5,,,Cunh-1982-8018Gaw5
0.07,0.61,1.07,0.025,0.026,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,64.0,94.0,70.0,0.0,40.0,0.0,0.0,64.0,,,DC,+,2.8,250,MMA,600,2.1,456.2,555.2,24.5,72.0,,,Cunh-1982-8018Ght5
0.07,0.21,0.75,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,69.0,0.0,0.0,0.0,0.0,0.0,,,DC,+,2.6,250,MMA,0,0,463.0,552.3,33.0,75.0,,,Cunh-1982-7018aw6
0.07,0.21,0.75,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,69.0,0.0,0.0,0.0,0.0,0.0,,,DC,+,2.6,250,MMA,600,2.1,369.8,486.6,,76.0,,,Cunh-1982-7018ht6
0.09,0.44,0.9,0.01,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,70.0,88.0,0.0,0.0,0.0,0.0,0.0,,,DC,+,1.8,150,MMA,0,0,486.8,569.3,24.0,71.0,,,Cunh-1982-7016aw7
